symbol,name,earliest_trade_date,earliest_mention_date,user1,user1_url1,user1_date1
COMM,CommunityCoin,2014-04-15,2014-03-25,communitycoin,https://bitcointalk.org/index.php?topic=529481.0,2014-03-25
ADC,AudioCoin,2015-06-05,2015-06-13,cryptobloguk,https://bitcointalk.org/index.php?topic=1089339.0,2015-06-13
DIEM,CarpeDiemCoin,2014-04-28,2014-03-13,Carpe Diem Coin,https://bitcointalk.org/index.php?topic=513599.0,2014-03-13
ADN,Aiden,2014-04-15,2014-04-05,defaced,https://bitcointalk.org/index.php?topic=558414.0,2014-04-05
MARYJ,MaryJane,2014-10-04,2014-09-23,MaryJ,https://bitcointalk.org/index.php?topic=793704.0,2014-09-23
IEC,IvugeoCoin,2015-04-29,2015-04-16,IvugeoEvolutionCoin,https://bitcointalk.org/index.php?topic=1026371.0,2015-04-16
ELT,Electron,2014-06-12,2014-05-25,electron-coin,https://bitcointalk.org/index.php?topic=624595.0,2014-05-25
MED,MediterraneanCoin,2014-10-22,2014-01-03,smallplatf,https://bitcointalk.org/index.php?topic=397831.0,2014-01-03
DRS,Denarius,2014-06-15,2014-05-01,Nthused,https://bitcointalk.org/index.php?topic=591323.0,2014-05-01
PLS,PLAY,2015-10-12,2014-12-25,dacplay,https://bitcointalk.org/index.php?topic=904687.0,2014-12-25
OZC,Ozziecoin,2015-07-23,2014-04-21,Ozziecoin,https://bitcointalk.org/index.php?topic=578881.0,2014-04-21
SNRG,Synergy,2015-06-08,2015-05-26,Grandpa Jones,https://bitcointalk.org/index.php?topic=1070124.0,2015-05-26
UFO,UFO Coin,2014-02-27,2014-01-05,UFO Coin,https://bitcointalk.org/index.php?topic=399937.0,2014-01-05
MEM,Memecoin,2013-06-09,2013-05-27,muddafudda,https://bitcointalk.org/index.php?topic=217526.0,2013-05-27
XEM,NEM,2015-03-31,2014-06-16,ournem,https://bitcointalk.org/index.php?topic=654845.0,2014-06-16
HVC,Heavycoin,2014-03-12,2014-02-17,keccak512,https://bitcointalk.org/index.php?topic=470391.0,2014-02-17
XCE,Cerium,2015-06-10,2015-06-06,Cerium,https://bitcointalk.org/index.php?topic=1082918.0,2015-06-06
NAUT,NautilusCoin,2014-05-15,2014-05-01,BK_PHI,https://bitcointalk.org/index.php?topic=591114.0,2014-05-01
SMLY,SmileyCoin,2015-01-28,2014-11-04,gstefans,https://bitcointalk.org/index.php?topic=845761.0,2014-11-04
LEO,LEOcoin,2015-08-04,2015-01-07,leocoin2015,https://bitcointalk.org/index.php?topic=917232.0,2015-01-07
CIRC,CryptoCircuits,2015-06-18,2015-05-31,CryptoCircuits,https://bitcointalk.org/index.php?topic=1076404.0,2015-05-31
CS,CryptoSpots,2015-08-04,2015-02-28,xPooky,https://bitcointalk.org/index.php?topic=971737.0,2015-02-28
GDC,GrandCoin,2013-12-17,2013-07-13,Grandcoin,https://bitcointalk.org/index.php?topic=255629.0,2013-07-13
BILS,BilShares,2014-08-25,2014-08-08,starteam,https://bitcointalk.org/index.php?topic=729068.0,2014-08-08
NMC,Namecoin,2013-04-28,2011-04-29,khal,https://bitcointalk.org/index.php?topic=6793.0,2011-04-29
KEY,KeyCoin,2014-07-18,2014-07-15,keycoin,https://bitcointalk.org/index.php?topic=695457.0,2014-07-15
INFX,Influxcoin,2015-09-15,2015-08-25,Coryvmcs1,https://bitcointalk.org/index.php?topic=1161953.0,2015-08-25
MAZE,MazeCoin,2015-10-19,2015-09-24,plastcom,https://bitcointalk.org/index.php?topic=1189743.0,2015-09-24
FLY,Flycoin,2015-09-14,2015-08-17,vegasguy,https://bitcointalk.org/index.php?topic=1154550.0,2015-08-17
DEBUNE,DeBuNe,2015-02-06,2014-12-30,capodieci,https://bitcointalk.org/index.php?topic=908242.0,2014-12-30
BRC,Biebercoin,2015-07-21,2014-06-02,Omega6,https://bitcointalk.org/index.php?topic=636530.0,2014-06-02
MYST,MysteryCoin,2015-02-06,2015-01-29,solacedev,https://bitcointalk.org/index.php?topic=939935.0,2015-01-29
SLFI,Selfiecoin,2015-03-22,2015-03-05,freedomsr40,https://bitcointalk.org/index.php?topic=977167.0,2015-03-05
AMS,AmsterdamCoin,2015-08-20,2015-08-14,keesdewit,https://bitcointalk.org/index.php?topic=1152947.0,2015-08-14
MNTA,Moneta,2014-08-30,2014-08-13,MonetaCoin,https://bitcointalk.org/index.php?topic=737548.0,2014-08-13
RUBIT,RubleBit,2015-11-23,2015-11-10,Rublebit,https://bitcointalk.org/index.php?topic=1243299.0,2015-11-10
XWT,World Trade Funds,2014-10-26,2014-10-20,wtfdev,https://bitcointalk.org/index.php?topic=828967.0,2014-10-20
DIG,Digit,2014-06-28,2014-05-06,DSF,https://bitcointalk.org/index.php?topic=597634.0,2014-05-06
BRE,BREAKcoin,2015-09-08,2015-08-24,breakcoindev,https://bitcointalk.org/index.php?topic=1160670.0,2015-08-24
BTX,BitcoinTX,2015-04-26,2015-04-27,placebo,https://bitcointalk.org/index.php?topic=1039964.0,2015-04-27
HYP,HyperStake,2014-08-09,2014-07-06,presstab,https://bitcointalk.org/index.php?topic=678849.0,2014-07-06
BITSILVER,bitSilver,2015-02-25,2015-01-14,matt608,https://bitcointalk.org/index.php?topic=924481.0,2015-01-14
WBB,WildBeastBitcoin,2015-02-28,2015-02-11,WildBeastBitcoin,https://bitcointalk.org/index.php?topic=952619.0,2015-02-11
SHND,StrongHands,2015-10-30,2015-09-28,JacksonBriggs,https://bitcointalk.org/index.php?topic=1195510.0,2015-09-28
AXIOM,Axiom,2015-07-30,2015-07-26,AxiomCryptocurrency,https://bitcointalk.org/index.php?topic=1135151.0,2015-07-26
DT,DarkToken,2014-09-17,2014-09-16,darktoken,https://bitcointalk.org/index.php?topic=785420.0,2014-09-16
MSC,Mastercoin,2013-12-24,2013-06-24,MstCoin,https://bitcointalk.org/index.php?topic=242406.0,2013-06-24
XWC,WhiteCoin,2014-04-18,2014-09-30,WhitecoinFoundation,https://bitcointalk.org/index.php?topic=804288.0,2014-09-30
AIB,AIB,2015-04-30,2015-04-11,aib,https://bitcointalk.org/index.php?topic=1020912.0,2015-04-11
CESC,CryptoEscudo,2014-04-03,2014-03-20,cryptoescudo,https://bitcointalk.org/index.php?topic=524124.0,2014-03-20
CYP,Cypher,2015-04-11,2015-03-29,Cypher7A69,https://bitcointalk.org/index.php?topic=1006527.0,2015-03-29
DGCS,Digital Credits,2015-11-16,2015-11-01,intristin,https://bitcointalk.org/index.php?topic=1234336.0,2015-11-01
CYT,Cryptokenz,2015-09-21,2015-09-10,Crypt0ken,https://bitcointalk.org/index.php?topic=1175960.0,2015-09-10
MAPC,MapCoin,2015-09-08,2015-08-21,thimo,https://bitcointalk.org/index.php?topic=1158633.0,2015-08-21
ARCH,ARCHcoin,2014-10-06,2014-08-24,BTCarchitect,https://bitcointalk.org/index.php?topic=754055.0,2014-08-24
EAC,EarthCoin,2013-12-28,2013-12-20,earthcoin,https://bitcointalk.org/index.php?topic=379236.0,2013-12-20
JAY,Jay,2015-04-17,2015-04-02,jones_,https://bitcointalk.org/index.php?topic=1010702.0,2015-04-02
MRKT,FreeMarket,2014-09-23,2014-07-11,cloudboy,https://bitcointalk.org/index.php?topic=686772.0,2014-07-11
ARB,ARbit,2015-05-21,2015-05-08,ARbit,https://bitcointalk.org/index.php?topic=1054576.0,2015-05-08
POP,PopularCoin,2014-04-23,2014-02-02,cryptojette,https://bitcointalk.org/index.php?topic=444745.0,2014-02-02
GAP,Gapcoin,2014-11-01,2014-06-11,j0nn9,https://bitcointalk.org/index.php?topic=647681.0,2014-06-11
CYC,Conspiracycoin,2014-07-05,2014-04-30,ConspiracyCoin,https://bitcointalk.org/index.php?topic=590841.0,2014-04-30
BOLI,Bolivarcoin,2015-09-08,2015-08-15,bolivarcoin,https://bitcointalk.org/index.php?topic=1153330.0,2015-08-15
RPC,RonPaulCoin,2014-01-06,2013-12-28,colinistheman,https://bitcointalk.org/index.php?topic=389070.0,2013-12-28
PXL,Phalanx,2015-04-07,2015-03-10,PLX_Dev,https://bitcointalk.org/index.php?topic=984124.0,2015-03-10
NSR,NuShares,2014-10-25,2014-09-23,toast,https://bitcointalk.org/index.php?topic=794059.0,2014-09-23
DUB,Dubstep,2015-06-30,2015-06-05,DUBSTEP-DEV,https://bitcointalk.org/index.php?topic=1081671.0,2015-06-05
BOD,Bloodcoin,2015-06-18,2015-06-16,SalimNagamato,https://bitcointalk.org/index.php?topic=1091421.0,2015-06-16
NOXT,NobleNXT,2014-12-06,2014-10-31,Rofo,https://bitcointalk.org/index.php?topic=841741.0,2014-10-31
UTC,UltraCoin,2014-02-09,2014-01-13,bumface,https://bitcointalk.org/index.php?topic=413978.0,2014-01-13
AC,AsiaCoin,2014-04-20,2014-05-04,Maestro1,https://bitcointalk.org/index.php?topic=595999.0,2014-05-04
GOOD,GoodCoin,2014-06-08,2014-04-21,Seefude,https://bitcointalk.org/index.php?topic=578963.0,2014-04-21
BITGOLD,bitGold,2015-01-04,2014-03-21,Gold-Bars,https://bitcointalk.org/index.php?topic=524648.0,2014-03-21
ICN,iCoin,2014-02-17,2014-01-10,TeamICoiN,https://bitcointalk.org/index.php?topic=407866.0,2014-01-10
SPACE,SpaceCoin,2015-09-09,2015-08-31,SpaceCoinLab,https://bitcointalk.org/index.php?topic=1166804.0,2015-08-31
MTR,MasterTraderCoin,2015-03-02,2015-02-13,mastertrader777,https://bitcointalk.org/index.php?topic=954240.0,2015-02-13
ICB,IcebergCoin,2014-07-16,2014-07-01,Icebergcoin,https://bitcointalk.org/index.php?topic=673524.0,2014-07-01
DOPE,DopeCoin,2014-02-22,2014-02-16,userpacman,https://bitcointalk.org/index.php?topic=469207.0,2014-02-16
RBT,Rimbit,2014-10-26,2014-04-19,garden.stater,https://bitcointalk.org/index.php?topic=576704.0,2014-04-19
AM,AeroMe,2014-07-07,2015-02-14,aeros,https://bitcointalk.org/index.php?topic=955204.0,2015-02-14
RBR,RibbitRewards,2015-01-23,2014-08-15,ribbitcoin,https://bitcointalk.org/index.php?topic=740977.0,2014-08-15
SLR,SolarCoin,2014-03-29,2014-01-23,ddirt,https://bitcointalk.org/index.php?topic=429119.0,2014-01-23
KNC,KhanCoin,2015-09-28,2015-08-22,k0er,https://bitcointalk.org/index.php?topic=1159249.0,2015-08-22
XVI,Vibranium,2015-07-02,2015-06-08,Viecoin,https://bitcointalk.org/index.php?topic=1084038.0,2015-06-08
START,Startcoin,2014-06-15,2014-06-13,startcoinproject,https://bitcointalk.org/index.php?topic=651307.0,2014-06-13
IRL,IrishCoin,2015-07-07,2014-05-17,riddler_xyz,https://bitcointalk.org/index.php?topic=612983.0,2014-05-17
CNMT,Coinomat,2014-09-05,2014-08-10,coinomat.com,https://bitcointalk.org/index.php?topic=732392.0,2014-08-10
CNO,Coin(O),2014-03-18,2014-01-17,coino.org,https://bitcointalk.org/index.php?topic=419873.0,2014-01-17
CNL,ConcealCoin,2014-07-21,2014-07-18,ConcealCoin,https://bitcointalk.org/index.php?topic=700289.0,2014-07-18
SLG,Sterlingcoin,2014-09-23,2014-08-02,Sterlingcoin,https://bitcointalk.org/index.php?topic=721936.0,2014-08-02
CUBE,DigiCube,2015-10-24,2015-10-17,DigiCube,https://bitcointalk.org/index.php?topic=1211692.0,2015-10-17
PINK,PinkCoin,2014-05-11,2014-05-01,bigman,https://bitcointalk.org/index.php?topic=591666.0,2014-05-01
MCN,MonetaVerde,2014-08-25,2014-06-15,cryptomidnight,https://bitcointalk.org/index.php?topic=653141.0,2014-06-15
SDP,SydPak,2015-08-23,2015-08-09,SydPakCoin Dev,https://bitcointalk.org/index.php?topic=1148686.0,2015-08-09
XGR,GoldReserve,2014-06-28,2014-06-05,Mesterlovesz74,https://bitcointalk.org/index.php?topic=641064.0,2014-06-05
NXTTY,Nxttycoin,2014-08-12,2014-08-12,landomata,https://bitcointalk.org/index.php?topic=735878.0,2014-08-12
QDOS,Quedos,2015-11-18,2015-11-19,grue,https://bitcointalk.org/index.php?topic=1254606.0,2015-11-19
CV2,Colossuscoin V2,2015-03-20,2015-01-30,colossuscoin,https://bitcointalk.org/index.php?topic=941433.0,2015-01-30
ADD,AdderalCoin,2015-02-28,2014-07-24,adderalcoin,https://bitcointalk.org/index.php?topic=708718.0,2014-07-24
LGD,LegendaryCoin,2014-04-28,2014-03-25,legendarycoin,https://bitcointalk.org/index.php?topic=530175.0,2014-03-25
KGC,Krugercoin,2013-07-07,2013-06-30,Nibiru,https://bitcointalk.org/index.php?topic=246803.0,2013-06-30
SWIFT,BitSwift,2014-10-05,2014-10-02,BitSwift,https://bitcointalk.org/index.php?topic=807557.0,2014-10-02
NKT,Nakas,2014-12-29,2014-12-17,nkt-coin-team,https://bitcointalk.org/index.php?topic=896354.0,2014-12-17
MCZ,MangoCoinz,2015-03-22,2014-12-22,SreleFromMangoCoinz,https://bitcointalk.org/index.php?topic=902788.0,2014-12-22
SDC,ShadowCash,2014-07-31,2014-08-18,sdcoin,https://bitcointalk.org/index.php?topic=745352.0,2014-08-18
NRS,NoirShares,2014-04-20,2014-09-05,chocobo,https://bitcointalk.org/index.php?topic=770038.0,2014-09-05
ARI,Aricoin,2014-02-20,2014-02-07,olympicsdude,https://bitcointalk.org/index.php?topic=453085.0,2014-02-07
SUPER,SuperCoin,2014-05-26,2014-05-21,supercointeam,https://bitcointalk.org/index.php?topic=618552.0,2014-05-21
POT,PotCoin,2014-02-10,2014-01-21,PotCoin,https://bitcointalk.org/index.php?topic=426324.0,2014-01-21
$$$,Money,2015-11-12,2014-11-18,moneyfoundation,https://bitcointalk.org/index.php?topic=863954.0,2014-11-18
